cell_id,zone_id,stratum,include,x0,x1,y0,y1,img_path
makenzijeva_r02_c19,1,NA,1,267,281,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c20,1,NA,1,282,296,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c21,1,NA,1,297,311,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c22,1,NA,1,312,326,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c23,1,NA,1,327,340,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c24,1,NA,1,341,355,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c25,1,NA,1,356,370,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c26,1,NA,1,371,385,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c27,1,NA,1,386,400,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c28,1,NA,1,401,415,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c29,1,NA,1,416,429,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c30,1,NA,1,430,444,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c31,1,NA,1,445,459,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c32,1,NA,1,460,474,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c33,1,NA,1,475,489,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c34,1,NA,1,490,504,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c35,1,NA,1,505,518,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c36,1,NA,1,519,533,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c37,1,NA,1,534,548,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c38,1,NA,1,549,563,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c39,1,NA,1,564,578,33,65,./images/makenzijeva.jpeg
makenzijeva_r02_c40,1,NA,1,579,593,33,65,./images/makenzijeva.jpeg
makenzijeva_r03_c01,1,NA,1,1,14,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c02,1,NA,1,15,29,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c03,1,NA,1,30,44,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c04,1,NA,1,45,59,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c05,1,NA,1,60,74,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c06,1,NA,1,75,88,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c07,1,NA,1,89,103,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c08,1,NA,1,104,118,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c09,1,NA,1,119,133,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c10,1,NA,1,134,148,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c11,1,NA,1,149,163,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c12,1,NA,1,164,177,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c13,1,NA,1,178,192,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c14,1,NA,1,193,207,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c15,1,NA,1,208,222,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c16,1,NA,1,223,237,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c17,1,NA,1,238,252,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c18,1,NA,1,253,266,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c19,1,NA,1,267,281,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c20,1,NA,1,282,296,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c21,1,NA,1,297,311,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c22,1,NA,1,312,326,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c23,1,NA,1,327,340,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c24,1,NA,1,341,355,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c25,1,NA,1,356,370,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c26,1,NA,1,371,385,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c27,1,NA,1,386,400,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c28,1,NA,1,401,415,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c29,1,NA,1,416,429,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c30,1,NA,1,430,444,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c31,1,NA,1,445,459,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c32,1,NA,1,460,474,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c33,1,NA,1,475,489,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c34,1,NA,1,490,504,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c35,1,NA,1,505,518,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c36,1,NA,1,519,533,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c37,1,NA,1,534,548,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c38,1,NA,1,549,563,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c39,1,NA,1,564,578,66,98,./images/makenzijeva.jpeg
makenzijeva_r03_c40,1,NA,1,579,593,66,98,./images/makenzijeva.jpeg
makenzijeva_r04_c01,1,NA,1,1,14,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c02,1,NA,1,15,29,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c03,1,NA,1,30,44,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c04,1,NA,1,45,59,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c05,1,NA,1,60,74,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c06,1,NA,1,75,88,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c07,1,NA,1,89,103,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c08,1,NA,1,104,118,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c09,1,NA,1,119,133,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c10,1,NA,1,134,148,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c11,1,NA,1,149,163,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c12,1,NA,1,164,177,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c13,1,NA,1,178,192,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c14,1,NA,1,193,207,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c15,1,NA,1,208,222,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c16,1,NA,1,223,237,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c17,1,NA,1,238,252,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c18,1,NA,1,253,266,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c19,1,NA,1,267,281,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c20,1,NA,1,282,296,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c21,1,NA,1,297,311,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c22,1,NA,1,312,326,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c23,1,NA,1,327,340,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c24,1,NA,1,341,355,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c25,1,NA,1,356,370,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c26,1,NA,1,371,385,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c27,1,NA,1,386,400,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c28,1,NA,1,401,415,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c29,1,NA,1,416,429,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c30,1,NA,1,430,444,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c31,1,NA,1,445,459,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c32,1,NA,1,460,474,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c33,1,NA,1,475,489,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c34,1,NA,1,490,504,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c35,1,NA,1,505,518,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c36,1,NA,1,519,533,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c37,1,NA,1,534,548,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c38,1,NA,1,549,563,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c39,1,NA,1,564,578,99,131,./images/makenzijeva.jpeg
makenzijeva_r04_c40,1,NA,1,579,593,99,131,./images/makenzijeva.jpeg
makenzijeva_r05_c01,1,NA,1,1,14,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c02,1,NA,1,15,29,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c03,1,NA,1,30,44,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c04,1,NA,1,45,59,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c05,1,NA,1,60,74,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c06,1,NA,1,75,88,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c07,1,NA,1,89,103,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c08,1,NA,1,104,118,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c09,1,NA,1,119,133,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c10,1,NA,1,134,148,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c11,1,NA,1,149,163,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c12,1,NA,1,164,177,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c13,1,NA,1,178,192,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c14,1,NA,1,193,207,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c15,1,NA,1,208,222,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c16,1,NA,1,223,237,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c17,1,NA,1,238,252,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c18,1,NA,1,253,266,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c19,1,NA,1,267,281,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c20,1,NA,1,282,296,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c21,1,NA,1,297,311,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c22,1,NA,1,312,326,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c23,1,NA,1,327,340,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c24,1,NA,1,341,355,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c25,1,NA,1,356,370,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c26,1,NA,1,371,385,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c27,1,NA,1,386,400,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c28,1,NA,1,401,415,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c29,1,NA,1,416,429,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c30,1,NA,1,430,444,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c31,1,NA,1,445,459,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c32,1,NA,1,460,474,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c33,1,NA,1,475,489,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c34,1,NA,1,490,504,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c35,1,NA,1,505,518,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c36,1,NA,1,519,533,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c37,1,NA,1,534,548,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c38,1,NA,1,549,563,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c39,1,NA,1,564,578,132,163,./images/makenzijeva.jpeg
makenzijeva_r05_c40,1,NA,1,579,593,132,163,./images/makenzijeva.jpeg
makenzijeva_r06_c01,1,NA,1,1,14,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c02,1,NA,1,15,29,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c03,1,NA,1,30,44,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c04,1,NA,1,45,59,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c05,1,NA,1,60,74,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c06,1,NA,1,75,88,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c07,1,NA,1,89,103,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c08,1,NA,1,104,118,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c09,1,NA,1,119,133,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c10,1,NA,1,134,148,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c11,1,NA,1,149,163,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c12,1,NA,1,164,177,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c13,1,NA,1,178,192,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c14,1,NA,1,193,207,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c15,1,NA,1,208,222,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c16,1,NA,1,223,237,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c17,1,NA,1,238,252,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c18,1,NA,1,253,266,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c19,1,NA,1,267,281,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c20,1,NA,1,282,296,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c21,1,NA,1,297,311,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c22,1,NA,1,312,326,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c23,1,NA,1,327,340,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c24,1,NA,1,341,355,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c25,1,NA,1,356,370,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c26,1,NA,1,371,385,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c27,1,NA,1,386,400,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c28,1,NA,1,401,415,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c29,1,NA,1,416,429,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c30,1,NA,1,430,444,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c31,1,NA,1,445,459,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c32,1,NA,1,460,474,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c33,1,NA,1,475,489,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c34,1,NA,1,490,504,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c35,1,NA,1,505,518,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c36,1,NA,1,519,533,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c37,1,NA,1,534,548,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c38,1,NA,1,549,563,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c39,1,NA,1,564,578,164,196,./images/makenzijeva.jpeg
makenzijeva_r06_c40,1,NA,1,579,593,164,196,./images/makenzijeva.jpeg
makenzijeva_r07_c01,1,NA,1,1,14,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c02,1,NA,1,15,29,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c03,1,NA,1,30,44,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c04,1,NA,1,45,59,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c05,1,NA,1,60,74,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c06,1,NA,1,75,88,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c07,1,NA,1,89,103,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c08,1,NA,1,104,118,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c09,1,NA,1,119,133,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c10,1,NA,1,134,148,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c11,1,NA,1,149,163,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c12,1,NA,1,164,177,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c13,1,NA,1,178,192,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c14,1,NA,1,193,207,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c15,1,NA,1,208,222,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c16,1,NA,1,223,237,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c17,1,NA,1,238,252,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c18,1,NA,1,253,266,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c19,1,NA,1,267,281,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c20,1,NA,1,282,296,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c21,1,NA,1,297,311,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c22,1,NA,1,312,326,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c23,1,NA,1,327,340,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c24,1,NA,1,341,355,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c25,1,NA,1,356,370,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c26,1,NA,1,371,385,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c27,1,NA,1,386,400,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c28,1,NA,1,401,415,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c29,1,NA,1,416,429,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c30,1,NA,1,430,444,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c31,1,NA,1,445,459,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c32,1,NA,1,460,474,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c33,1,NA,1,475,489,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c34,1,NA,1,490,504,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c35,1,NA,1,505,518,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c36,1,NA,1,519,533,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c37,1,NA,1,534,548,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c38,1,NA,1,549,563,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c39,1,NA,1,564,578,197,229,./images/makenzijeva.jpeg
makenzijeva_r07_c40,1,NA,1,579,593,197,229,./images/makenzijeva.jpeg
makenzijeva_r08_c01,1,NA,1,1,14,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c02,1,NA,1,15,29,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c03,1,NA,1,30,44,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c04,1,NA,1,45,59,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c05,1,NA,1,60,74,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c06,1,NA,1,75,88,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c07,1,NA,1,89,103,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c08,1,NA,1,104,118,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c09,1,NA,1,119,133,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c10,1,NA,1,134,148,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c11,1,NA,1,149,163,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c12,1,NA,1,164,177,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c13,1,NA,1,178,192,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c14,1,NA,1,193,207,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c15,1,NA,1,208,222,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c16,1,NA,1,223,237,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c17,1,NA,1,238,252,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c18,1,NA,1,253,266,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c19,1,NA,1,267,281,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c20,1,NA,1,282,296,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c21,1,NA,1,297,311,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c22,1,NA,1,312,326,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c23,1,NA,1,327,340,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c24,1,NA,1,341,355,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c25,1,NA,1,356,370,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c26,1,NA,1,371,385,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c27,1,NA,1,386,400,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c28,1,NA,1,401,415,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c29,1,NA,1,416,429,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c30,1,NA,1,430,444,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c31,1,NA,1,445,459,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c32,1,NA,1,460,474,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c33,1,NA,1,475,489,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c34,1,NA,1,490,504,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c35,1,NA,1,505,518,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c36,1,NA,1,519,533,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c37,1,NA,1,534,548,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c38,1,NA,1,549,563,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c39,1,NA,1,564,578,230,262,./images/makenzijeva.jpeg
makenzijeva_r08_c40,1,NA,1,579,593,230,262,./images/makenzijeva.jpeg
makenzijeva_r09_c01,1,NA,1,1,14,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c02,1,NA,1,15,29,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c03,1,NA,1,30,44,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c04,1,NA,1,45,59,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c05,1,NA,1,60,74,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c06,1,NA,1,75,88,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c07,1,NA,1,89,103,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c08,1,NA,1,104,118,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c09,1,NA,1,119,133,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c10,1,NA,1,134,148,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c11,1,NA,1,149,163,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c12,1,NA,1,164,177,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c13,1,NA,1,178,192,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c14,1,NA,1,193,207,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c15,1,NA,1,208,222,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c16,1,NA,1,223,237,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c17,1,NA,1,238,252,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c18,1,NA,1,253,266,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c19,1,NA,1,267,281,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c20,1,NA,1,282,296,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c21,1,NA,1,297,311,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c22,1,NA,1,312,326,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c23,1,NA,1,327,340,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c24,1,NA,1,341,355,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c25,1,NA,1,356,370,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c26,1,NA,1,371,385,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c27,1,NA,1,386,400,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c28,1,NA,1,401,415,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c29,1,NA,1,416,429,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c30,1,NA,1,430,444,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c31,1,NA,1,445,459,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c32,1,NA,1,460,474,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c33,1,NA,1,475,489,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c34,1,NA,1,490,504,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c35,1,NA,1,505,518,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c36,1,NA,1,519,533,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c37,1,NA,1,534,548,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c38,1,NA,1,549,563,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c39,1,NA,1,564,578,263,294,./images/makenzijeva.jpeg
makenzijeva_r09_c40,1,NA,1,579,593,263,294,./images/makenzijeva.jpeg
makenzijeva_r10_c01,1,NA,1,1,14,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c02,1,NA,1,15,29,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c03,1,NA,1,30,44,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c04,1,NA,1,45,59,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c05,1,NA,1,60,74,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c06,1,NA,1,75,88,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c07,1,NA,1,89,103,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c08,1,NA,1,104,118,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c09,1,NA,1,119,133,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c10,1,NA,1,134,148,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c11,1,NA,1,149,163,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c12,1,NA,1,164,177,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c13,1,NA,1,178,192,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c14,1,NA,1,193,207,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c15,1,NA,1,208,222,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c16,1,NA,1,223,237,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c17,1,NA,1,238,252,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c18,1,NA,1,253,266,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c19,1,NA,1,267,281,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c20,1,NA,1,282,296,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c21,1,NA,1,297,311,295,327,./images/makenzijeva.jpeg
makenzijeva_r10_c22,1,NA,1,312,326,295,327,./images/makenzijeva.jpeg
